row_id,HomePlanet,Destination,CryoSleep,Age,VIP,TotalSpent,HasGroup,Deck,Side,Transported
1722,1.0,0.0,1.0,23.0,0.0,0.0,1.0,3.0,0.0,True
1723,1.0,2.0,0.0,29.0,0.0,2654.0,1.0,3.0,0.0,False
1724,0.0,2.0,1.0,22.0,0.0,0.0,0.0,6.0,1.0,False
1725,1.0,0.0,0.0,48.0,0.0,4890.0,0.0,2.0,0.0,False
1726,2.0,2.0,0.0,26.0,0.0,1599.0,0.0,5.0,1.0,True
1727,0.0,2.0,0.0,23.0,0.0,2858.0,0.0,5.0,0.0,True
1728,0.0,2.0,0.0,55.0,0.0,1104.0,0.0,5.0,0.0,False
1729,1.0,2.0,0.0,46.0,0.0,1021.0,0.0,4.0,0.0,False
1730,0.0,1.0,0.0,38.0,0.0,1381.0,1.0,5.0,1.0,False
1731,0.0,2.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,True
1732,0.0,2.0,1.0,3.0,0.0,0.0,1.0,6.0,1.0,True
1733,0.0,2.0,0.0,20.0,0.0,804.0,0.0,5.0,0.0,False
1734,0.0,2.0,0.0,65.0,0.0,4689.0,0.0,6.0,1.0,False
1735,0.0,2.0,0.0,55.0,0.0,846.0,0.0,6.0,1.0,False
1736,0.0,2.0,0.0,25.0,0.0,1395.0,0.0,5.0,0.0,False
1737,0.0,1.0,0.0,54.0,0.0,573.0,1.0,5.0,1.0,False
1738,0.0,0.0,0.0,25.0,0.0,761.0,1.0,5.0,1.0,False
1739,0.0,2.0,1.0,14.0,0.0,0.0,0.0,6.0,0.0,True
1740,1.0,0.0,0.0,53.0,0.0,14298.0,0.0,0.0,1.0,True
1741,0.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,True
1742,0.0,2.0,0.0,39.0,0.0,992.0,1.0,4.0,0.0,False
1743,0.0,2.0,0.0,22.0,0.0,745.0,0.0,5.0,0.0,True
1744,2.0,0.0,0.0,31.0,0.0,829.0,0.0,3.0,1.0,False
1745,2.0,2.0,1.0,24.0,0.0,0.0,0.0,5.0,1.0,True
1746,1.0,2.0,0.0,35.0,1.0,3157.0,1.0,0.0,0.0,False
1747,1.0,0.0,0.0,35.0,0.0,4245.0,1.0,0.0,0.0,False
1748,2.0,2.0,1.0,32.0,0.0,0.0,1.0,5.0,1.0,True
1749,2.0,2.0,0.0,61.0,0.0,2475.0,1.0,5.0,1.0,False
1750,0.0,0.0,0.0,58.0,0.0,1095.0,0.0,5.0,0.0,True
1751,2.0,2.0,0.0,26.0,0.0,1057.0,0.0,3.0,1.0,False
1752,0.0,2.0,1.0,4.0,0.0,0.0,1.0,6.0,1.0,False
1753,0.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,False
1754,0.0,2.0,0.0,8.0,0.0,0.0,1.0,6.0,1.0,True
1755,0.0,2.0,0.0,7.0,0.0,0.0,1.0,6.0,1.0,False
1756,0.0,2.0,0.0,25.0,0.0,1821.0,1.0,6.0,1.0,False
1757,0.0,2.0,0.0,6.0,0.0,0.0,1.0,6.0,1.0,False
1758,0.0,2.0,0.0,29.0,0.0,865.0,0.0,5.0,0.0,False
1759,2.0,2.0,1.0,64.0,0.0,0.0,0.0,5.0,0.0,True
1760,1.0,2.0,0.0,31.0,0.0,2207.0,0.0,2.0,1.0,True
1761,2.0,2.0,1.0,25.0,0.0,0.0,0.0,4.0,1.0,False
1762,0.0,2.0,1.0,30.0,0.0,0.0,0.0,6.0,1.0,True
1763,0.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,False
1764,0.0,1.0,0.0,29.0,0.0,1965.0,1.0,5.0,0.0,False
1765,0.0,2.0,0.0,37.0,0.0,888.0,0.0,6.0,0.0,False
1766,0.0,2.0,0.0,49.0,0.0,724.0,0.0,5.0,0.0,False
1767,1.0,2.0,0.0,36.0,0.0,3400.0,0.0,3.0,0.0,False
1768,0.0,0.0,0.0,20.0,0.0,607.0,0.0,5.0,0.0,False
1769,0.0,2.0,0.0,20.0,0.0,2301.0,0.0,5.0,0.0,True
1770,1.0,0.0,0.0,18.0,0.0,16350.0,1.0,2.0,1.0,True
1771,1.0,0.0,1.0,17.0,0.0,0.0,1.0,3.0,1.0,True
1772,2.0,2.0,1.0,48.0,0.0,0.0,0.0,4.0,1.0,False
1773,0.0,2.0,0.0,26.0,0.0,790.0,0.0,4.0,1.0,False
1774,0.0,2.0,0.0,35.0,0.0,852.0,0.0,6.0,1.0,False
1775,0.0,2.0,0.0,30.0,0.0,873.0,0.0,5.0,1.0,True
1776,0.0,2.0,0.0,22.0,0.0,724.0,1.0,5.0,0.0,False
1777,0.0,2.0,1.0,5.0,0.0,0.0,1.0,6.0,0.0,False
1778,0.0,0.0,1.0,43.0,0.0,0.0,0.0,6.0,0.0,False
1779,2.0,2.0,1.0,52.0,0.0,0.0,0.0,4.0,1.0,False
1780,1.0,2.0,0.0,50.0,0.0,1854.0,1.0,3.0,0.0,True
1781,1.0,2.0,0.0,29.0,0.0,2315.0,1.0,4.0,1.0,True
1782,1.0,0.0,0.0,19.0,0.0,5987.0,1.0,3.0,0.0,False
1783,1.0,0.0,0.0,39.0,0.0,15295.0,1.0,2.0,1.0,True
1784,1.0,2.0,0.0,38.0,0.0,2160.0,1.0,2.0,1.0,True
1785,0.0,0.0,1.0,21.0,0.0,0.0,0.0,6.0,1.0,False
1786,0.0,1.0,0.0,25.0,0.0,452.0,0.0,6.0,1.0,False
1787,1.0,0.0,1.0,42.0,0.0,0.0,1.0,0.0,0.0,True
1788,1.0,0.0,1.0,36.0,0.0,0.0,1.0,0.0,0.0,True
1789,0.0,2.0,0.0,19.0,0.0,1818.0,0.0,6.0,1.0,False
1790,0.0,2.0,1.0,42.0,0.0,0.0,0.0,6.0,0.0,False
1791,0.0,0.0,0.0,40.0,0.0,2729.0,0.0,5.0,1.0,False
1792,0.0,2.0,1.0,14.0,0.0,0.0,0.0,6.0,1.0,False
1793,1.0,2.0,0.0,50.0,0.0,3203.0,0.0,3.0,0.0,False
1794,2.0,2.0,0.0,18.0,0.0,2347.0,0.0,4.0,0.0,False
1795,0.0,2.0,0.0,46.0,0.0,755.0,0.0,6.0,1.0,False
1796,0.0,2.0,0.0,20.0,0.0,792.0,0.0,4.0,0.0,False
1797,1.0,2.0,1.0,15.0,0.0,0.0,1.0,3.0,0.0,True
1798,1.0,0.0,0.0,22.0,0.0,3349.0,1.0,3.0,0.0,False
1799,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,False
1800,1.0,2.0,1.0,52.0,0.0,0.0,1.0,0.0,1.0,True
1801,1.0,2.0,0.0,38.0,0.0,3416.0,1.0,0.0,1.0,True
1802,2.0,2.0,0.0,46.0,0.0,1021.0,0.0,4.0,0.0,False
1803,0.0,0.0,1.0,23.0,0.0,0.0,0.0,6.0,1.0,False
1804,1.0,2.0,0.0,63.0,0.0,5180.0,1.0,2.0,0.0,True
1805,1.0,0.0,1.0,24.0,0.0,0.0,1.0,2.0,0.0,True
1806,0.0,2.0,1.0,50.0,0.0,0.0,0.0,6.0,1.0,False
1807,0.0,2.0,1.0,20.0,0.0,0.0,0.0,6.0,1.0,False
1808,2.0,2.0,0.0,55.0,0.0,2709.0,0.0,3.0,1.0,False
1809,0.0,1.0,0.0,21.0,0.0,661.0,0.0,4.0,1.0,True
1810,1.0,0.0,1.0,56.0,0.0,0.0,0.0,2.0,1.0,True
1811,0.0,2.0,0.0,45.0,0.0,792.0,0.0,4.0,0.0,True
1812,0.0,0.0,1.0,18.0,0.0,0.0,0.0,6.0,1.0,False
1813,0.0,2.0,0.0,47.0,0.0,901.0,0.0,5.0,1.0,False
1814,0.0,2.0,0.0,36.0,0.0,1735.0,0.0,5.0,1.0,True
1815,2.0,2.0,0.0,57.0,1.0,1309.0,1.0,5.0,0.0,False
1816,2.0,2.0,0.0,13.0,0.0,3090.0,1.0,3.0,0.0,False
1817,2.0,2.0,0.0,27.0,0.0,1599.0,0.0,5.0,0.0,False
1818,0.0,2.0,0.0,20.0,0.0,717.0,0.0,5.0,1.0,False
1819,0.0,2.0,0.0,47.0,0.0,928.0,0.0,6.0,0.0,False
1820,0.0,2.0,0.0,15.0,0.0,787.0,0.0,4.0,0.0,False
1821,0.0,2.0,0.0,34.0,0.0,784.0,0.0,6.0,0.0,False
1822,0.0,2.0,0.0,21.0,0.0,949.0,0.0,5.0,1.0,False
1823,0.0,2.0,0.0,51.0,0.0,1458.0,0.0,5.0,1.0,False
1824,0.0,2.0,0.0,23.0,0.0,788.0,0.0,4.0,0.0,False
1825,0.0,2.0,0.0,58.0,0.0,717.0,0.0,5.0,0.0,False
1826,2.0,2.0,0.0,37.0,0.0,3899.0,1.0,3.0,1.0,False
1827,2.0,1.0,0.0,44.0,1.0,787.0,1.0,3.0,1.0,True
1828,0.0,2.0,1.0,25.0,0.0,0.0,0.0,6.0,1.0,False
1829,1.0,2.0,1.0,15.0,0.0,0.0,1.0,2.0,0.0,True
1830,1.0,2.0,0.0,40.0,0.0,4205.0,1.0,2.0,0.0,False
1831,1.0,0.0,0.0,29.0,0.0,5985.0,1.0,2.0,0.0,True
1832,0.0,2.0,1.0,36.0,0.0,0.0,1.0,4.0,0.0,True
1833,0.0,1.0,0.0,21.0,0.0,681.0,1.0,4.0,0.0,True
1834,0.0,2.0,0.0,35.0,0.0,927.0,0.0,6.0,0.0,True
1835,0.0,2.0,0.0,24.0,0.0,1442.0,1.0,5.0,0.0,False
1836,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,False
1837,0.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,True
1838,0.0,2.0,0.0,43.0,0.0,1217.0,0.0,5.0,0.0,False
1839,1.0,2.0,0.0,63.0,0.0,7670.0,0.0,2.0,1.0,False
1840,0.0,2.0,1.0,30.0,0.0,0.0,0.0,6.0,0.0,True
1841,0.0,1.0,1.0,38.0,0.0,0.0,0.0,6.0,0.0,True
1842,1.0,0.0,0.0,27.0,0.0,2981.0,0.0,2.0,1.0,True
1843,0.0,1.0,0.0,54.0,0.0,692.0,0.0,5.0,1.0,False
1844,1.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,1.0,True
1845,2.0,2.0,0.0,41.0,0.0,3721.0,0.0,3.0,0.0,False
1846,0.0,2.0,0.0,22.0,0.0,771.0,0.0,6.0,1.0,False
1847,1.0,0.0,0.0,23.0,0.0,9951.0,1.0,1.0,1.0,True
1848,1.0,2.0,0.0,34.0,0.0,4636.0,1.0,1.0,1.0,True
1849,1.0,0.0,1.0,26.0,1.0,0.0,1.0,1.0,1.0,True
1850,1.0,2.0,0.0,39.0,0.0,6149.0,1.0,1.0,1.0,False
1851,1.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,1.0,True
1852,1.0,2.0,1.0,64.0,0.0,0.0,1.0,1.0,1.0,True
1853,1.0,2.0,1.0,25.0,0.0,0.0,1.0,1.0,1.0,True
1854,2.0,2.0,1.0,35.0,0.0,0.0,0.0,5.0,0.0,True
1855,0.0,2.0,1.0,19.0,0.0,0.0,0.0,6.0,1.0,True
1856,0.0,2.0,0.0,26.0,0.0,1156.0,0.0,5.0,1.0,False
1857,0.0,2.0,1.0,3.0,0.0,0.0,1.0,6.0,1.0,True
1858,0.0,2.0,0.0,29.0,0.0,1439.0,1.0,6.0,1.0,False
1859,0.0,2.0,1.0,44.0,0.0,0.0,1.0,6.0,1.0,True
1860,0.0,2.0,0.0,27.0,0.0,996.0,0.0,4.0,0.0,False
1861,0.0,1.0,0.0,17.0,0.0,754.0,0.0,6.0,0.0,False
1862,1.0,0.0,0.0,37.0,0.0,3263.0,0.0,2.0,1.0,True
1863,2.0,0.0,1.0,19.0,0.0,0.0,0.0,5.0,0.0,True
1864,0.0,2.0,1.0,44.0,0.0,0.0,0.0,6.0,0.0,False
1865,0.0,0.0,0.0,22.0,0.0,667.0,1.0,5.0,1.0,False
1866,0.0,2.0,0.0,22.0,0.0,663.0,1.0,4.0,1.0,True
1867,2.0,2.0,1.0,21.0,0.0,0.0,0.0,5.0,1.0,True
1868,0.0,2.0,0.0,31.0,0.0,1935.0,0.0,5.0,1.0,False
1869,0.0,2.0,0.0,17.0,0.0,791.0,0.0,4.0,0.0,True
1870,0.0,1.0,0.0,30.0,0.0,531.0,0.0,6.0,1.0,False
1871,0.0,2.0,0.0,15.0,0.0,865.0,0.0,5.0,1.0,False
1872,0.0,2.0,0.0,42.0,0.0,1707.0,0.0,6.0,1.0,True
1873,0.0,2.0,0.0,55.0,0.0,871.0,0.0,5.0,1.0,False
1874,1.0,0.0,0.0,28.0,0.0,2851.0,0.0,2.0,1.0,True
1875,0.0,2.0,0.0,33.0,0.0,1514.0,0.0,5.0,0.0,False
1876,0.0,2.0,0.0,19.0,0.0,808.0,0.0,6.0,0.0,False
1877,0.0,2.0,0.0,24.0,0.0,804.0,1.0,5.0,1.0,False
1878,0.0,2.0,0.0,4.0,0.0,0.0,1.0,6.0,1.0,False
1879,0.0,2.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,False
1880,1.0,0.0,0.0,30.0,0.0,5740.0,0.0,0.0,1.0,True
1881,1.0,2.0,0.0,31.0,0.0,0.0,1.0,1.0,0.0,False
1882,1.0,2.0,1.0,17.0,0.0,0.0,1.0,1.0,0.0,True
1883,1.0,0.0,1.0,40.0,0.0,0.0,1.0,1.0,0.0,True
1884,0.0,1.0,1.0,33.0,0.0,0.0,0.0,6.0,0.0,True
1885,0.0,1.0,1.0,46.0,0.0,0.0,0.0,6.0,1.0,False
1886,1.0,0.0,0.0,30.0,1.0,11256.0,0.0,1.0,0.0,False
1887,0.0,2.0,0.0,17.0,0.0,804.0,0.0,5.0,0.0,False
1888,0.0,2.0,0.0,19.0,0.0,1828.0,0.0,5.0,1.0,True
1889,1.0,0.0,0.0,22.0,0.0,6265.0,1.0,1.0,1.0,True
1890,1.0,0.0,0.0,20.0,0.0,7929.0,1.0,1.0,1.0,False
1891,0.0,1.0,0.0,36.0,0.0,895.0,0.0,5.0,1.0,False
1892,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,True
1893,0.0,0.0,0.0,17.0,0.0,1640.0,1.0,4.0,1.0,True
1894,0.0,2.0,1.0,28.0,0.0,0.0,1.0,6.0,1.0,True
1895,0.0,1.0,1.0,15.0,0.0,0.0,1.0,6.0,1.0,True
1896,0.0,2.0,0.0,20.0,0.0,720.0,1.0,6.0,1.0,False
1897,0.0,0.0,0.0,19.0,0.0,1088.0,0.0,5.0,0.0,True
1898,0.0,1.0,0.0,24.0,0.0,671.0,0.0,5.0,1.0,False
1899,0.0,0.0,0.0,43.0,0.0,737.0,0.0,5.0,0.0,False
1900,2.0,2.0,1.0,26.0,0.0,0.0,0.0,5.0,0.0,True
1901,0.0,2.0,0.0,42.0,0.0,1283.0,0.0,5.0,1.0,False
1902,0.0,2.0,0.0,21.0,0.0,644.0,0.0,5.0,0.0,False
1903,1.0,2.0,1.0,50.0,0.0,0.0,1.0,1.0,1.0,True
1904,1.0,2.0,1.0,25.0,0.0,0.0,1.0,1.0,1.0,True
1905,0.0,2.0,1.0,64.0,0.0,0.0,0.0,6.0,0.0,True
1906,0.0,2.0,0.0,50.0,0.0,804.0,0.0,5.0,1.0,False
1907,2.0,2.0,1.0,24.0,0.0,0.0,0.0,5.0,1.0,True
1908,0.0,2.0,0.0,27.0,0.0,658.0,0.0,5.0,1.0,True
1909,0.0,0.0,1.0,42.0,0.0,0.0,0.0,6.0,1.0,True
1910,0.0,0.0,1.0,30.0,0.0,0.0,0.0,6.0,0.0,False
1911,0.0,2.0,0.0,20.0,0.0,718.0,0.0,4.0,0.0,True
1912,2.0,2.0,0.0,31.0,0.0,1378.0,0.0,4.0,1.0,True
1913,1.0,0.0,0.0,26.0,0.0,5759.0,0.0,2.0,0.0,False
1914,1.0,0.0,0.0,39.0,0.0,7592.0,0.0,2.0,0.0,False
1915,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,False
1916,0.0,1.0,0.0,32.0,0.0,700.0,1.0,6.0,0.0,True
1917,0.0,2.0,1.0,25.0,0.0,0.0,1.0,6.0,0.0,True
1918,0.0,2.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,True
1919,0.0,2.0,1.0,3.0,0.0,0.0,1.0,6.0,0.0,True
1920,0.0,2.0,1.0,11.0,0.0,0.0,1.0,6.0,0.0,False
1921,0.0,2.0,1.0,52.0,0.0,0.0,1.0,6.0,0.0,False
1922,0.0,2.0,0.0,14.0,0.0,877.0,1.0,5.0,0.0,False
1923,0.0,2.0,0.0,68.0,0.0,2038.0,1.0,5.0,0.0,False
1924,0.0,1.0,1.0,18.0,0.0,0.0,1.0,6.0,0.0,True
1925,0.0,2.0,0.0,55.0,0.0,909.0,0.0,6.0,0.0,True
1926,0.0,0.0,0.0,22.0,0.0,1853.0,0.0,6.0,1.0,False
1927,1.0,2.0,0.0,34.0,0.0,5446.0,0.0,3.0,0.0,True
1928,2.0,2.0,0.0,17.0,0.0,1336.0,0.0,5.0,1.0,False
1929,0.0,1.0,1.0,38.0,0.0,0.0,0.0,6.0,1.0,False
1930,0.0,2.0,0.0,13.0,0.0,1975.0,0.0,5.0,0.0,False
1931,0.0,2.0,1.0,19.0,0.0,0.0,0.0,6.0,1.0,True
1932,1.0,2.0,1.0,30.0,0.0,0.0,1.0,2.0,0.0,True
1933,1.0,2.0,0.0,27.0,1.0,3453.0,1.0,2.0,0.0,False
1934,0.0,2.0,0.0,17.0,0.0,792.0,0.0,4.0,0.0,True
1935,1.0,0.0,0.0,45.0,0.0,7337.0,1.0,2.0,1.0,False
1936,1.0,0.0,0.0,28.0,0.0,3577.0,1.0,2.0,1.0,True
1937,0.0,2.0,0.0,23.0,0.0,632.0,0.0,5.0,1.0,False
1938,1.0,2.0,0.0,24.0,0.0,10357.0,1.0,3.0,1.0,False
1939,1.0,2.0,0.0,23.0,0.0,4106.0,1.0,3.0,1.0,True
1940,0.0,0.0,0.0,29.0,0.0,638.0,0.0,5.0,1.0,False
1941,0.0,2.0,0.0,46.0,0.0,883.0,0.0,6.0,0.0,False
1942,0.0,1.0,0.0,17.0,0.0,919.0,0.0,5.0,0.0,True
1943,0.0,2.0,0.0,20.0,0.0,808.0,0.0,6.0,0.0,False
1944,0.0,2.0,0.0,24.0,0.0,715.0,0.0,5.0,1.0,False
1945,1.0,2.0,0.0,40.0,0.0,10796.0,1.0,0.0,0.0,False
1946,1.0,2.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,True
1947,1.0,2.0,0.0,38.0,0.0,9531.0,0.0,2.0,0.0,False
1948,1.0,2.0,0.0,65.0,0.0,4919.0,1.0,0.0,1.0,True
1949,1.0,2.0,0.0,19.0,0.0,2050.0,1.0,0.0,1.0,True
1950,0.0,2.0,0.0,54.0,0.0,873.0,0.0,5.0,1.0,True
1951,0.0,0.0,0.0,38.0,0.0,717.0,1.0,5.0,1.0,False
1952,0.0,2.0,0.0,40.0,0.0,929.0,1.0,6.0,1.0,True
1953,0.0,1.0,0.0,21.0,0.0,575.0,0.0,5.0,0.0,False
1954,0.0,2.0,0.0,22.0,0.0,821.0,0.0,5.0,0.0,True
1955,0.0,2.0,0.0,33.0,0.0,1521.0,0.0,5.0,0.0,False
1956,2.0,2.0,0.0,18.0,0.0,2345.0,1.0,3.0,1.0,True
1957,2.0,2.0,0.0,43.0,0.0,1297.0,1.0,4.0,1.0,False
1958,2.0,2.0,0.0,13.0,0.0,9597.0,1.0,5.0,1.0,False
1959,2.0,2.0,0.0,26.0,0.0,1751.0,1.0,5.0,1.0,False
1960,2.0,2.0,0.0,22.0,0.0,2578.0,1.0,3.0,1.0,False
1961,2.0,2.0,1.0,21.0,0.0,0.0,0.0,5.0,0.0,True
1962,0.0,1.0,0.0,25.0,0.0,1368.0,0.0,5.0,1.0,False
1963,2.0,2.0,0.0,29.0,0.0,1431.0,1.0,5.0,1.0,False
1964,2.0,2.0,0.0,49.0,0.0,1270.0,1.0,5.0,1.0,False
1965,1.0,0.0,1.0,29.0,0.0,0.0,0.0,1.0,1.0,True
1966,2.0,0.0,0.0,45.0,0.0,2579.0,0.0,3.0,1.0,True
1967,0.0,1.0,0.0,45.0,0.0,742.0,0.0,5.0,1.0,True
1968,1.0,2.0,0.0,30.0,0.0,16788.0,0.0,2.0,1.0,False
1969,0.0,2.0,0.0,29.0,0.0,803.0,1.0,5.0,1.0,False
1970,0.0,2.0,0.0,26.0,0.0,0.0,1.0,6.0,0.0,False
1971,0.0,0.0,1.0,16.0,0.0,0.0,0.0,6.0,1.0,False
1972,0.0,0.0,0.0,20.0,0.0,4928.0,0.0,6.0,1.0,False
1973,0.0,2.0,0.0,33.0,0.0,888.0,0.0,6.0,0.0,False
1974,0.0,2.0,1.0,18.0,0.0,0.0,0.0,6.0,0.0,False
1975,2.0,2.0,0.0,24.0,0.0,2598.0,0.0,5.0,0.0,False
1976,2.0,2.0,0.0,29.0,0.0,2598.0,0.0,5.0,0.0,False
1977,1.0,0.0,1.0,40.0,0.0,0.0,0.0,1.0,1.0,True
1978,1.0,2.0,1.0,27.0,0.0,0.0,0.0,3.0,1.0,True
1979,0.0,2.0,1.0,35.0,0.0,0.0,0.0,6.0,1.0,False
1980,1.0,2.0,0.0,31.0,0.0,22021.0,0.0,4.0,0.0,False
1981,0.0,1.0,1.0,26.0,0.0,0.0,0.0,6.0,0.0,False
1982,2.0,2.0,0.0,49.0,0.0,1058.0,0.0,3.0,1.0,True
1983,0.0,2.0,1.0,23.0,0.0,0.0,0.0,6.0,0.0,False
1984,0.0,1.0,1.0,23.0,0.0,0.0,1.0,6.0,0.0,False
1985,0.0,1.0,1.0,14.0,0.0,0.0,1.0,6.0,0.0,True
1986,0.0,0.0,0.0,21.0,0.0,810.0,0.0,6.0,1.0,False
1987,0.0,2.0,0.0,18.0,0.0,907.0,0.0,6.0,0.0,False
1988,0.0,2.0,0.0,41.0,0.0,717.0,0.0,5.0,1.0,False
1989,0.0,2.0,0.0,19.0,0.0,790.0,0.0,5.0,0.0,True
1990,0.0,2.0,0.0,22.0,0.0,809.0,0.0,6.0,0.0,False
1991,0.0,2.0,0.0,17.0,0.0,758.0,0.0,5.0,0.0,False
1992,0.0,1.0,0.0,13.0,0.0,668.0,0.0,5.0,0.0,False
1993,0.0,2.0,0.0,26.0,0.0,792.0,0.0,4.0,0.0,False
1994,2.0,2.0,0.0,54.0,0.0,1182.0,1.0,3.0,1.0,False
1995,2.0,2.0,1.0,16.0,0.0,0.0,1.0,5.0,1.0,True
1996,2.0,2.0,0.0,20.0,0.0,1149.0,0.0,5.0,0.0,False
1997,0.0,2.0,0.0,20.0,0.0,1620.0,1.0,4.0,0.0,False
1998,0.0,2.0,0.0,23.0,0.0,788.0,1.0,4.0,0.0,False
1999,0.0,2.0,0.0,61.0,0.0,915.0,0.0,6.0,1.0,False
2000,2.0,2.0,1.0,27.0,0.0,0.0,1.0,5.0,0.0,True
2001,2.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,True
2002,2.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,True
2003,0.0,0.0,1.0,13.0,0.0,0.0,0.0,6.0,1.0,True
2004,2.0,2.0,1.0,19.0,0.0,0.0,0.0,5.0,1.0,True
2005,0.0,2.0,0.0,18.0,0.0,698.0,0.0,5.0,0.0,True
2006,0.0,0.0,0.0,66.0,0.0,1610.0,0.0,4.0,0.0,True
2007,2.0,2.0,1.0,39.0,0.0,0.0,0.0,5.0,1.0,True
2008,0.0,2.0,0.0,21.0,0.0,2667.0,1.0,5.0,1.0,False
2009,0.0,2.0,1.0,7.0,0.0,0.0,1.0,6.0,1.0,False
2010,0.0,2.0,1.0,56.0,0.0,0.0,0.0,6.0,1.0,False
2011,0.0,2.0,0.0,15.0,0.0,1079.0,0.0,5.0,0.0,False
2012,2.0,2.0,0.0,22.0,0.0,1298.0,0.0,4.0,1.0,True
2013,0.0,2.0,0.0,13.0,0.0,874.0,0.0,5.0,1.0,False
2014,1.0,2.0,1.0,18.0,0.0,0.0,0.0,1.0,1.0,True
2015,0.0,1.0,1.0,38.0,0.0,0.0,0.0,6.0,0.0,False
2016,0.0,2.0,0.0,45.0,0.0,2797.0,0.0,5.0,0.0,False
2017,0.0,2.0,1.0,21.0,0.0,0.0,0.0,6.0,0.0,False
2018,0.0,2.0,0.0,19.0,0.0,628.0,0.0,6.0,0.0,False
2019,0.0,2.0,0.0,49.0,0.0,1527.0,0.0,5.0,1.0,False
2020,0.0,2.0,0.0,21.0,0.0,865.0,0.0,5.0,1.0,True
2021,0.0,2.0,0.0,18.0,0.0,2429.0,0.0,5.0,1.0,True
2022,2.0,2.0,1.0,43.0,0.0,0.0,0.0,5.0,0.0,True
2023,2.0,1.0,1.0,27.0,0.0,0.0,1.0,5.0,1.0,True
2024,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,True
2025,0.0,2.0,0.0,27.0,0.0,773.0,0.0,6.0,0.0,False
2026,1.0,2.0,1.0,21.0,0.0,0.0,0.0,1.0,0.0,True
2027,0.0,1.0,0.0,20.0,0.0,869.0,0.0,5.0,0.0,False
2028,2.0,2.0,1.0,35.0,0.0,0.0,1.0,5.0,1.0,True
2029,2.0,2.0,0.0,20.0,0.0,1216.0,1.0,5.0,1.0,False
2030,0.0,2.0,0.0,24.0,0.0,804.0,1.0,5.0,0.0,False
2031,0.0,2.0,0.0,41.0,0.0,6198.0,1.0,6.0,0.0,False
2032,0.0,1.0,0.0,23.0,0.0,774.0,0.0,6.0,1.0,True
2033,0.0,1.0,1.0,27.0,0.0,0.0,0.0,6.0,0.0,True
2034,0.0,0.0,1.0,58.0,0.0,0.0,0.0,6.0,1.0,True
2035,2.0,2.0,1.0,53.0,0.0,0.0,0.0,5.0,0.0,True
2036,1.0,2.0,0.0,30.0,0.0,8791.0,0.0,2.0,1.0,False
2037,0.0,0.0,0.0,24.0,0.0,566.0,0.0,5.0,1.0,False
2038,1.0,2.0,0.0,31.0,0.0,4230.0,0.0,1.0,0.0,False
2039,2.0,1.0,0.0,46.0,0.0,1233.0,1.0,5.0,1.0,False
2040,2.0,2.0,0.0,20.0,0.0,1040.0,1.0,5.0,1.0,False
2041,0.0,2.0,1.0,20.0,0.0,0.0,0.0,6.0,1.0,False
2042,0.0,2.0,0.0,30.0,0.0,1385.0,0.0,5.0,0.0,False
2043,0.0,0.0,0.0,24.0,0.0,691.0,0.0,5.0,0.0,False
2044,0.0,2.0,0.0,34.0,0.0,628.0,0.0,6.0,0.0,False
2045,0.0,2.0,0.0,20.0,0.0,2272.0,0.0,5.0,1.0,False
2046,2.0,2.0,1.0,48.0,0.0,0.0,0.0,5.0,1.0,True
2047,0.0,1.0,0.0,25.0,0.0,689.0,0.0,5.0,0.0,False
2048,0.0,2.0,1.0,43.0,0.0,0.0,0.0,6.0,1.0,False
2049,0.0,2.0,0.0,27.0,0.0,1050.0,0.0,5.0,0.0,True
2050,1.0,2.0,0.0,47.0,0.0,7513.0,1.0,1.0,0.0,False
2051,1.0,0.0,0.0,26.0,0.0,4715.0,1.0,1.0,0.0,True
2052,1.0,2.0,1.0,37.0,0.0,0.0,1.0,1.0,0.0,True
2053,1.0,0.0,0.0,42.0,0.0,4140.0,1.0,1.0,0.0,False
2054,0.0,0.0,0.0,61.0,0.0,1624.0,0.0,4.0,1.0,True
2055,2.0,2.0,0.0,29.0,0.0,2598.0,0.0,5.0,0.0,False
2056,1.0,0.0,0.0,32.0,0.0,5936.0,0.0,3.0,1.0,True
2057,2.0,2.0,0.0,51.0,0.0,1688.0,0.0,5.0,0.0,False
2058,2.0,2.0,0.0,43.0,0.0,2579.0,0.0,3.0,1.0,False
